Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Numerator,Denominator,"Observed Rate Per 1,000",Footnote,Measure Start Date,Measure End Date
"39005F","ERIE VA MEDICAL CENTER","135 EAST 38TH STREET","ERIE","PA","16504","ERIE","8148602576","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
"39005F","ERIE VA MEDICAL CENTER","135 EAST 38TH STREET","ERIE","PA","16504","ERIE","8148602576","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Pressure Ulcer Rate (PSI03)","PSI-3","0","1611","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","2938","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","2038","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Postoperative Hip Fracture (PSI08)","PSI-8","0","2065","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","691","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","507","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Postoperative Respiratory Failure (PSI11)","PSI-11","0","560","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","1","706","1.42","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Postoperative Sepsis (PSI13)","PSI-13","0","528","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","44","0","","10/01/2015","06/30/2017"
"39006F","LEBANON VA MEDICAL CENTER","1700 SOUTH LINCOLN AVENUE","LEBANON","PA","17042","LEBANON","7172285901","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","240","0","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Pressure Ulcer Rate (PSI03)","PSI-3","5","3951","1.27","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Inpatient Surgical Deaths (PSI04)","PSI-4","5","32","156.25","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","7303","0","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","3871","0","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Postoperative Hip Fracture (PSI08)","PSI-8","1","5855","0.17","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Perioperative Bleeding/Bruise (PSI09)","PSI-9","3","1693","1.77","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","1244","0","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Postoperative Respiratory Failure (PSI11)","PSI-11","4","896","4.46","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","1758","1.14","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Postoperative Sepsis (PSI13)","PSI-13","3","1185","2.53","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","306","0","","10/01/2015","06/30/2017"
"39009F","PHILADELPHIA VA MEDICAL CENTER","3900 WOODLAND AVENUE","PHILADELPHIA","PA","19104","PHILADELPHIA","2158235857","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","1","867","1.15","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Pressure Ulcer Rate (PSI03)","PSI-3","3","6854","0.44","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Inpatient Surgical Deaths (PSI04)","PSI-4","10","107","93.46","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","12582","0","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","2","7299","0.27","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Postoperative Hip Fracture (PSI08)","PSI-8","2","10332","0.19","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Perioperative Bleeding/Bruise (PSI09)","PSI-9","8","3289","2.43","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","1","2034","0.49","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Postoperative Respiratory Failure (PSI11)","PSI-11","11","1467","7.5","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","18","3529","5.1","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Postoperative Sepsis (PSI13)","PSI-13","12","1932","6.21","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","704","0","","10/01/2015","06/30/2017"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","PA","15240","ALLEGHENY","4126886100","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","2","1947","1.03","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Pressure Ulcer Rate (PSI03)","PSI-3","0","2135","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","4186","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","2468","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Postoperative Hip Fracture (PSI08)","PSI-8","0","3424","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Perioperative Bleeding/Bruise (PSI09)","PSI-9","1","381","2.62","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","283","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Postoperative Respiratory Failure (PSI11)","PSI-11","0","239","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","2","394","5.08","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Postoperative Sepsis (PSI13)","PSI-13","0","264","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","72","0","","10/01/2015","06/30/2017"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","PA","18711","LUZERNE","5708243521","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","355","0","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Pressure Ulcer Rate (PSI03)","PSI-3","7","9708","0.72","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Inpatient Surgical Deaths (PSI04)","PSI-4","15","96","156.25","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Collapsed lung due to medical treatment (PSI06)","PSI-6","2","13358","0.15","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","11","8882","1.24","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Postoperative Hip Fracture (PSI08)","PSI-8","1","11107","0.09","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Perioperative Bleeding/Bruise (PSI09)","PSI-9","4","1935","2.07","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","1128","0","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Postoperative Respiratory Failure (PSI11)","PSI-11","7","815","8.59","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","11","2098","5.24","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Postoperative Sepsis (PSI13)","PSI-13","10","1075","9.3","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","628","0","","10/01/2015","06/30/2017"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","SAN JUAN","PR","00921","SAN JUAN","8004498729","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","1689","0","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Pressure Ulcer Rate (PSI03)","PSI-3","1","2449","0.41","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Collapsed lung due to medical treatment (PSI06)","PSI-6","3","4744","0.63","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","3064","0","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Postoperative Hip Fracture (PSI08)","PSI-8","0","3869","0","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Perioperative Bleeding/Bruise (PSI09)","PSI-9","5","634","7.89","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","1","441","2.27","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Postoperative Respiratory Failure (PSI11)","PSI-11","1","300","3.33","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","3","655","4.58","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Postoperative Sepsis (PSI13)","PSI-13","1","403","2.48","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","165","0","","10/01/2015","06/30/2017"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","PROVIDENCE","RI","02908","PROVIDENCE","4014573042","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","935","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Pressure Ulcer Rate (PSI03)","PSI-3","1","2916","0.34","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","5219","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","3268","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Postoperative Hip Fracture (PSI08)","PSI-8","2","4561","0.44","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","757","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","1","478","2.09","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Postoperative Respiratory Failure (PSI11)","PSI-11","3","391","7.67","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","0","784","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Postoperative Sepsis (PSI13)","PSI-13","0","445","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","0","208","0","","10/01/2015","06/30/2017"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","COLUMBIA","SC","29209","RICHLAND","8036957980","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","607","0","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Pressure Ulcer Rate (PSI03)","PSI-3","3","3647","0.82","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Inpatient Surgical Deaths (PSI04)","PSI-4","4","43","93.02","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","6347","0","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","1","3548","0.28","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Postoperative Hip Fracture (PSI08)","PSI-8","0","4900","0","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Perioperative Bleeding/Bruise (PSI09)","PSI-9","5","1973","2.53","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","1095","0","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Postoperative Respiratory Failure (PSI11)","PSI-11","4","842","4.75","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","6","2058","2.92","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Postoperative Sepsis (PSI13)","PSI-13","3","1052","2.85","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","1","331","3.02","","10/01/2015","06/30/2017"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","CHARLESTON","SC","29401","CHARLESTON","8435775011","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","1","823","1.22","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Pressure Ulcer Rate (PSI03)","PSI-3","0","854","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Collapsed lung due to medical treatment (PSI06)","PSI-6","0","1600","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Central Venous Catheter-Related Blood Stream Infection (PSI07)","PSI-7","0","1017","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Postoperative Hip Fracture (PSI08)","PSI-8","0","1203","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Perioperative Bleeding/Bruise (PSI09)","PSI-9","0","122","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Postoperative Kidney & Diabetic Complications (PSI10)","PSI-10","0","107","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Postoperative Respiratory Failure (PSI11)","PSI-11","0","104","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Perioperative Blood Clot/Embolism (PSI12)","PSI-12","1","125","8","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Postoperative Sepsis (PSI13)","PSI-13","0","99","0","","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","PSI-14","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","06/30/2017"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","FORT MEADE","SD","57741","MEADE","6053472511","Accidental puncture or laceration from medical treatment (PSI15)","PSI-15","0","54","0","","10/01/2015","06/30/2017"
"43003F","VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS","500 NORTH 5TH STREET","HOT SPRINGS","SD","57747","FALL RIVER","6057452000","Pressure Ulcer Rate (PSI03)","PSI-3","0","162","0","","10/01/2015","06/30/2017"
"43003F","VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS","500 NORTH 5TH STREET","HOT SPRINGS","SD","57747","FALL RIVER","6057452000","Inpatient Surgical Deaths (PSI04)","PSI-4","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","10/01/2015","06/30/2017"
